AGEP,COW,SCHL,MAR,WKHP,SEX,INCOME
17,4,0,4,10,1,0
39,4,0,2,40,0,0
27,6,15,4,40,0,0
50,4,11,4,40,1,0
56,2,11,2,40,0,0
80,6,11,2,20,0,0
38,6,15,2,15,1,0
52,7,11,2,40,0,1
26,2,9,4,38,0,0
43,4,11,0,40,1,0
45,4,9,4,42,1,0
41,5,8,2,40,0,1
30,4,7,0,25,1,0
24,4,15,2,40,0,0
43,2,15,0,20,1,0
44,4,9,2,70,0,1
54,4,11,0,40,0,0
23,4,9,4,40,1,1
33,6,11,2,60,0,1
18,4,1,4,16,0,0
38,4,15,5,40,1,0
41,6,8,2,45,0,0
22,0,2,4,48,0,0
66,5,5,2,40,0,1
70,0,11,2,40,0,0
58,6,0,2,35,1,1
60,6,12,0,10,1,0
24,2,0,4,65,0,0
61,4,1,0,36,1,0
35,2,9,2,40,0,0
19,4,15,4,40,1,0
52,4,11,4,40,1,0
38,6,9,2,50,0,1
39,6,11,2,40,0,0
33,6,9,2,50,0,0
52,4,11,0,40,1,0
41,4,11,5,44,1,0
37,4,15,2,55,0,0
38,2,9,2,45,0,1
27,4,15,4,40,1,0
38,4,12,4,40,1,0
38,6,9,2,60,0,1
49,6,11,2,30,0,1
38,4,9,4,45,0,1
22,4,11,4,55,0,0
40,1,7,2,40,0,1
20,4,11,2,40,0,0
34,1,10,4,99,1,0
24,4,12,4,56,0,0
58,1,9,5,40,0,1
24,4,15,4,40,1,0
43,4,11,4,45,0,0
38,4,11,4,40,1,0
42,4,11,2,40,0,0
27,4,15,2,40,0,0
18,4,0,4,20,1,0
37,4,11,4,48,0,1
48,4,11,0,65,0,0
40,4,5,5,25,1,0
50,5,9,2,50,0,1
57,4,11,5,35,1,0
36,2,15,2,60,0,1
41,4,11,2,40,0,0
90,4,5,2,40,0,0
66,4,5,6,10,1,0
34,6,11,2,12,1,0
23,4,11,4,1,0,0
35,4,11,2,55,0,0
32,4,11,2,40,0,0
33,4,9,4,50,0,1
32,5,8,2,40,0,0
31,4,15,2,40,0,0
32,6,15,2,50,0,0
40,4,11,2,40,0,0
27,6,11,4,30,0,0
34,2,11,4,40,0,0
35,4,8,2,40,1,1
29,4,15,2,40,0,0
41,4,11,5,20,1,0
33,7,10,2,48,1,1
22,0,11,2,20,1,0
52,4,9,2,40,0,1
20,4,11,2,40,0,0
18,2,1,4,10,0,0
63,4,9,2,50,0,1
49,4,5,0,35,1,0
58,4,11,2,40,0,0
23,6,11,0,50,1,0
59,4,11,2,40,0,1
49,6,15,2,40,0,0
23,2,9,4,15,1,0
17,0,0,4,40,0,0
20,4,1,4,40,0,0
36,4,8,2,50,0,1
64,4,15,6,3,1,0
34,4,15,4,40,1,0
63,4,7,3,35,1,0
51,4,11,4,40,1,0
40,7,15,0,35,1,0
55,4,6,2,55,0,0
35,4,11,0,46,0,0
30,4,9,4,25,0,0
47,0,9,2,18,0,0
29,4,0,4,40,0,0
17,0,1,4,8,1,0
32,6,14,2,45,0,1
55,4,9,2,40,0,0
47,2,15,0,56,0,1
50,4,9,0,40,0,0
42,4,11,2,45,0,1
32,6,15,2,55,0,1
60,4,7,2,30,0,0
53,4,11,2,40,0,0
58,4,9,6,40,0,1
45,4,9,4,30,0,0
31,4,11,4,40,0,0
32,6,11,4,40,0,0
37,4,15,0,30,1,0
28,4,15,4,60,1,0
26,4,2,4,40,0,0
47,5,11,2,80,0,1
34,4,15,2,50,0,1
42,4,11,0,40,0,0
48,4,9,2,40,1,1
32,4,11,4,40,1,0
35,4,8,2,42,1,1
46,2,10,2,52,1,1
38,4,15,2,40,0,0
49,0,11,3,70,0,0
35,4,9,2,40,0,1
61,0,11,0,40,0,0
45,4,7,0,35,0,0
31,4,9,4,40,0,0
52,5,15,2,60,0,1
20,4,15,4,50,0,0
64,0,1,2,30,0,0
20,0,15,4,40,0,0
24,4,12,4,50,0,0
29,4,8,2,40,0,1
23,4,9,4,40,1,0
34,7,11,2,40,0,0
54,4,12,6,38,1,0
21,4,15,4,30,1,0
23,4,9,4,30,1,0
79,4,5,6,30,1,0
55,4,12,2,40,0,1
42,0,11,3,35,0,0
60,4,11,0,40,1,0
37,4,7,0,40,0,0
47,4,11,0,40,0,0
20,7,15,4,40,0,0
53,4,9,4,40,0,0
34,4,11,2,40,1,0
43,4,15,0,40,1,0
24,6,15,2,60,0,0
23,4,11,4,40,0,0
29,4,8,4,40,0,0
58,4,15,0,40,1,0
55,0,7,2,40,0,1
40,4,12,4,40,1,0
43,1,15,2,40,1,0
25,7,12,4,40,0,0
23,2,9,4,24,0,0
34,5,11,2,50,0,0
26,4,15,5,35,1,0
60,4,10,4,65,1,1
39,4,11,2,50,0,1
21,4,11,4,40,0,0
45,4,11,2,45,0,0
33,4,15,4,40,0,0
26,4,9,4,70,0,1
39,4,15,0,45,1,0
29,4,7,4,40,1,1
29,0,15,4,40,1,0
52,4,1,2,40,0,0
34,4,9,2,30,0,1
24,4,11,4,48,0,0
77,5,10,2,40,0,1
34,6,12,2,60,0,0
53,6,6,2,70,0,0
31,4,11,5,40,0,0
58,4,11,0,15,1,0
50,6,12,2,55,0,1
32,4,11,2,40,0,0
57,4,11,0,40,1,0
32,4,11,4,45,1,0
77,4,6,2,10,1,0
37,6,15,4,40,0,0
51,4,11,2,40,1,0
33,6,7,0,60,0,0
53,2,11,3,35,1,0
32,4,11,0,50,0,0
30,4,15,2,40,0,0
19,4,15,4,20,1,0
33,4,9,3,24,1,0
31,4,8,4,40,1,0
28,4,15,4,40,1,0
19,4,2,4,20,1,0
27,4,11,2,60,0,0
21,4,4,2,40,0,0
24,4,9,4,40,1,0
46,4,11,0,54,0,0
31,4,9,4,40,1,0
60,4,15,2,40,0,1
21,4,0,5,38,1,0
38,0,1,4,32,1,0
31,4,8,0,40,0,0
26,4,9,2,40,0,1
46,4,11,0,25,1,0
25,5,11,2,60,0,1
23,2,15,4,30,0,0
53,5,12,2,40,0,1
42,0,12,2,48,1,1
29,4,11,2,40,1,0
45,4,15,2,50,0,1
70,4,9,0,40,0,0
55,5,9,2,60,0,1
40,7,10,2,50,0,1
17,4,0,4,30,0,0
18,4,11,4,40,0,0
34,4,12,4,60,0,1
41,4,15,0,40,1,0
28,4,9,4,40,0,0
23,7,11,4,40,0,0
32,4,15,4,40,0,0
56,4,5,2,48,0,0
36,4,11,0,45,0,0
26,4,11,4,50,0,0
62,4,9,6,7,1,0
35,4,7,0,40,1,0
25,2,9,4,40,1,0
28,4,11,2,50,0,0
21,4,15,4,25,1,0
31,4,0,2,40,0,0
23,4,7,4,25,0,0
58,5,9,2,40,0,1
55,2,12,2,40,0,1
54,4,11,2,40,0,0
33,4,11,2,40,0,0
28,4,1,2,40,0,1
40,4,1,2,30,0,0
33,6,9,2,80,0,1
27,4,14,4,10,0,0
55,4,11,0,25,0,0
53,4,11,5,45,0,0
23,4,2,4,46,0,0
66,4,11,6,16,0,0
34,6,8,2,60,0,1
39,4,0,0,40,0,0
21,4,15,4,40,1,0
26,4,15,3,35,1,0
21,4,11,4,40,1,0
59,4,11,2,40,0,0
61,4,0,2,40,0,0
30,4,9,2,50,0,1
22,4,8,2,40,0,0
47,4,11,0,30,1,0
50,4,11,0,40,0,0
67,4,9,0,5,1,0
59,2,0,2,40,0,0
35,4,7,4,80,1,1
56,6,15,3,20,1,1
28,4,11,4,40,0,0
34,4,11,0,50,1,0
63,4,0,6,56,1,0
48,4,15,2,40,0,0
41,1,15,2,44,0,1
26,4,15,4,20,1,0
47,4,0,2,52,0,0
29,6,8,2,50,0,0
30,4,11,4,40,0,0
19,4,11,4,20,0,0
27,4,9,4,37,1,0
59,6,11,2,70,0,0
19,4,11,4,40,0,0
45,4,6,2,40,0,0
37,4,11,4,40,0,0
44,2,10,3,38,1,0
34,1,9,2,38,0,0
30,4,9,4,35,1,0
30,4,9,2,40,0,1
56,4,1,5,40,1,0
19,4,11,4,40,1,0
37,4,5,2,40,0,0
45,4,12,2,43,0,1
21,4,15,4,40,1,0
34,6,11,2,45,0,0
27,4,9,2,50,0,0
44,2,12,4,40,1,0
33,4,9,4,40,0,0
32,4,15,4,50,1,0
37,4,15,2,40,0,0
26,4,9,4,48,1,0
49,4,11,2,60,0,0
20,4,15,4,30,1,0
37,4,15,2,40,0,0
22,4,4,2,48,0,0
44,4,9,4,35,0,0
30,2,11,2,40,0,0
55,2,11,2,40,0,0
36,4,1,2,40,0,0
29,4,2,4,40,0,0
19,0,15,4,22,0,0
45,7,8,2,40,0,0
38,5,9,2,55,0,1
42,4,15,4,40,0,0
27,4,8,4,40,1,0
20,4,15,4,25,0,0
43,4,9,2,35,0,0
21,4,11,4,40,0,0
33,4,9,4,40,1,0
36,6,11,2,80,0,1
34,4,2,2,40,0,0
72,4,5,6,99,1,0
54,4,15,2,44,0,1
30,4,11,2,40,0,1
63,4,11,2,40,0,0
36,4,9,2,50,0,1
25,4,9,4,50,0,0
72,0,7,6,40,1,0
55,4,11,0,40,0,0
44,4,15,2,45,0,1
41,4,11,4,40,1,0
20,0,15,4,40,0,0
47,4,7,2,40,0,1
71,0,15,2,20,0,0
41,4,9,4,40,0,1
35,4,11,2,40,0,0
18,4,11,4,40,1,0
23,4,11,0,30,1,0
57,4,9,2,40,0,0
56,6,3,4,65,0,0
25,5,15,4,35,1,0
64,0,8,2,15,1,0
35,6,9,4,40,1,0
61,4,8,2,40,0,0
36,7,9,0,55,1,0
18,4,2,4,15,1,0
21,4,15,3,20,1,0
43,0,7,0,35,1,0
32,2,11,2,40,0,0
52,4,2,2,45,0,1
48,4,11,2,55,0,0
40,4,9,0,40,1,0
35,4,11,2,40,0,1
22,0,15,5,25,1,0
42,4,11,0,40,1,0
60,0,5,6,20,1,0
34,4,15,2,40,0,0
27,4,7,2,40,0,0
47,6,9,4,65,0,0
65,6,6,2,45,0,0
61,5,12,6,99,1,0
18,4,15,4,28,0,0
49,0,11,2,40,0,0
48,4,10,2,45,0,1
26,4,15,4,75,0,0
30,4,9,4,40,0,0
68,6,11,2,50,0,1
23,4,11,2,80,0,0
65,6,11,2,24,0,0
32,4,9,2,44,0,0
44,4,12,2,40,0,1
48,2,12,2,40,1,1
24,4,8,4,45,0,0
58,4,15,4,40,0,0
32,2,15,3,50,0,0
54,4,12,0,50,0,1
35,4,12,4,45,0,1
35,4,7,0,50,1,0
24,4,11,4,40,0,0
50,4,11,2,40,0,1
38,6,11,5,40,0,0
57,2,11,2,40,0,1
38,4,15,4,60,0,0
49,4,11,4,40,0,0
25,4,9,4,16,1,0
56,4,15,3,40,0,0
32,4,1,0,40,1,0
22,4,9,4,40,0,0
23,0,15,4,40,0,0
33,4,11,2,40,0,0
42,4,15,0,12,1,0
62,6,11,2,48,0,0
24,0,6,4,40,0,0
26,2,9,4,40,0,0
46,4,15,0,40,0,1
33,4,9,5,50,1,1
65,0,11,2,1,0,1
65,8,11,2,20,0,0
46,4,15,2,40,0,1
43,2,8,0,40,1,0
43,4,11,2,40,0,1
35,4,0,2,40,0,0
48,4,11,6,48,1,0
55,1,9,2,40,0,1
45,4,8,2,40,0,0
56,4,9,2,40,0,0
59,1,12,4,40,0,0
56,2,11,2,40,0,0
21,4,11,4,10,0,0
26,4,1,2,40,0,0
38,4,11,4,40,1,0
27,4,15,4,40,1,0
48,5,5,2,50,0,1
37,7,12,2,60,0,1
63,6,11,2,30,0,0
27,7,11,4,38,0,1
20,4,15,4,25,0,0
26,4,12,2,40,0,1
21,0,0,4,40,0,0
51,6,7,2,40,0,0
28,4,7,2,40,0,1
39,4,8,0,40,1,0
35,4,12,2,55,0,1
21,0,15,4,43,1,0
65,4,5,2,40,0,0
54,2,8,2,40,0,0
39,4,5,4,35,0,0
24,4,15,4,40,1,0
36,4,9,4,40,1,0
70,0,15,2,10,0,1
52,4,11,0,40,0,1
64,4,11,2,40,0,0
43,4,15,0,40,0,0
44,4,8,4,25,0,0
47,1,11,5,40,1,0
32,4,2,2,40,0,0
20,4,15,4,30,1,0
33,4,15,4,38,1,0
52,4,11,0,40,1,0
49,4,5,2,40,0,0
31,4,11,2,18,1,0
62,6,11,4,6,1,0
44,4,15,0,55,0,0
28,2,11,2,40,0,0
68,2,12,6,40,1,1
40,1,15,4,40,1,0
46,4,5,4,50,0,0
22,4,11,4,40,1,0
37,6,9,0,15,0,0
62,4,12,4,70,0,0
37,4,9,2,50,0,1
35,4,11,4,40,0,1
44,4,11,2,68,0,0
41,4,8,2,40,0,1
36,2,9,0,40,0,0
26,4,9,0,45,1,0
48,1,11,2,40,0,1
21,4,11,4,28,1,0
39,4,14,2,40,0,1
38,4,8,0,40,1,1
44,4,8,2,40,0,1
56,4,0,2,30,1,1
25,4,6,4,40,0,0
32,2,9,4,50,1,0
47,4,15,4,40,1,1
26,4,15,4,40,0,0
31,4,9,4,60,1,1
23,4,8,4,40,0,0
41,1,15,0,40,1,1
55,6,15,2,25,0,0
23,4,15,0,25,1,0
45,4,11,2,40,0,1
42,2,9,2,40,0,0
29,4,15,4,15,0,0
48,4,12,2,40,0,0
36,4,15,0,40,0,0
52,5,9,2,50,0,1
46,4,8,0,40,0,0
34,4,15,4,40,0,0
27,7,7,4,40,1,0
18,4,11,4,40,1,0
18,4,15,4,24,1,0
42,4,5,2,40,0,0
64,0,15,2,40,0,0
36,4,12,2,45,0,1
20,0,1,4,20,1,0
52,5,14,2,40,0,1
44,5,9,2,45,0,1
53,4,15,2,60,0,1
36,4,9,2,60,0,1
27,4,9,4,40,0,0
52,4,11,2,60,0,0
60,6,12,2,40,0,0
41,4,7,2,45,0,1
64,6,14,2,40,0,1
25,4,3,4,25,0,0
63,4,5,2,40,0,0
54,2,8,0,40,0,0
21,4,11,4,40,0,0
27,4,9,4,40,0,0
63,6,12,2,50,0,0
37,4,11,0,30,1,0
22,4,11,4,35,0,0
54,4,5,2,40,0,0
54,4,0,0,40,1,0
60,2,11,2,40,0,0
19,4,1,4,25,0,0
25,2,11,0,40,1,0
51,2,11,2,40,1,0
47,1,11,4,40,1,0
44,6,0,4,50,0,0
18,0,15,4,30,1,0
57,4,11,6,57,1,0
22,4,15,4,34,0,0
36,7,15,0,20,1,0
33,0,11,2,38,1,0
39,4,15,2,40,0,0
49,4,10,2,50,0,1
41,4,11,2,40,0,0
35,4,15,2,38,0,0
40,5,7,0,40,1,0
30,4,9,4,40,1,0
25,4,11,4,37,0,0
25,4,15,2,36,0,1
37,4,12,2,50,0,1
53,6,14,0,60,0,1
34,6,7,4,25,1,0
22,4,11,4,40,0,0
18,4,11,4,20,1,0
52,0,12,2,40,1,1
45,4,11,0,40,0,0
19,4,15,4,40,1,0
33,5,9,2,65,0,0
45,7,15,2,40,0,0
43,7,9,2,35,0,1
40,4,11,2,35,0,0
41,6,9,2,75,0,1
25,4,11,2,40,0,0
22,4,9,4,32,1,0
52,4,15,4,45,0,0
45,1,15,2,40,0,1
32,7,10,4,70,1,0
26,4,9,4,20,0,0
24,4,15,0,40,0,0
37,4,11,0,40,1,0
49,4,11,0,40,1,0
43,2,12,2,50,0,0
35,4,11,4,40,0,0
37,4,14,2,50,0,1
17,4,1,4,20,0,0
48,4,11,2,55,0,1
40,0,12,0,55,1,0
26,4,15,4,40,0,0
35,4,9,2,40,0,1
21,4,15,4,15,1,0
54,4,0,0,70,0,0
40,4,9,0,40,1,0
51,4,15,5,40,1,0
60,6,11,2,50,1,0
22,4,15,4,8,0,0
20,4,11,4,40,0,0
21,4,1,4,40,0,0
21,4,15,4,40,0,0
43,4,15,0,44,1,0
36,4,9,2,50,0,1
65,7,11,2,40,0,1
48,4,11,2,40,0,1
37,4,12,5,60,0,1
20,4,2,4,40,0,0
41,7,11,0,40,1,0
55,6,6,2,50,0,0
39,2,9,0,40,1,0
41,1,15,2,40,1,1
80,4,8,2,24,0,0
59,7,0,2,40,0,0
52,4,1,2,40,0,1
39,4,9,2,50,0,1
56,6,15,3,50,0,0
69,2,11,6,20,1,0
49,4,9,2,50,0,1
33,4,11,2,40,0,0
28,5,11,2,45,0,1
49,4,15,2,40,0,1
51,2,11,3,40,0,0
42,4,15,0,32,1,0
66,4,11,6,13,1,0
44,4,8,5,48,0,1
26,4,11,0,40,0,0
43,4,15,0,40,1,0
28,4,0,4,40,1,0
25,0,9,4,30,1,0
17,4,1,4,8,1,0
52,4,9,2,50,0,1
34,0,11,5,8,1,0
24,4,15,4,40,0,0
41,0,9,3,30,0,0
65,4,15,6,45,1,0
36,6,15,2,40,0,1
19,4,11,4,30,0,0
43,4,15,3,45,0,0
39,2,12,2,50,1,1
48,4,1,2,40,0,1
50,2,8,2,40,0,1
21,4,15,4,25,0,0
36,4,11,4,40,1,0
33,4,11,2,36,0,0
50,1,9,2,40,0,0
49,7,12,2,80,0,1
34,4,9,4,45,0,0
70,5,10,2,40,0,1
39,4,11,0,40,0,0
44,4,15,0,40,1,0
32,4,9,2,40,1,1
40,4,6,4,49,0,0
46,4,11,2,40,0,1
21,0,15,4,20,0,0
40,4,9,2,52,1,1
47,4,1,0,8,0,0
19,4,11,4,30,0,0
22,4,15,4,16,1,0
20,4,15,4,16,1,0
46,2,9,0,25,1,1
41,4,9,2,45,0,1
17,4,0,4,15,1,0
41,4,11,2,40,0,0
28,4,11,5,40,0,0
20,0,15,4,25,0,0
24,4,11,4,40,0,0
33,4,15,2,50,0,0
44,1,15,2,55,0,1
26,6,11,4,40,1,0
47,6,8,2,40,0,1
24,4,11,2,40,0,0
58,1,9,2,40,0,1
41,4,11,2,60,0,0
38,6,5,2,35,0,1
21,4,15,4,40,1,0
33,4,15,4,45,0,0
23,0,15,4,32,1,0
40,4,0,0,40,1,0
47,2,11,0,40,1,0
41,4,9,0,40,1,0
38,4,9,2,50,0,0
50,4,5,0,40,1,0
45,4,11,3,40,0,0
65,0,9,2,40,0,1
33,4,11,4,40,0,0
34,1,7,4,40,0,0
65,4,12,0,28,0,0
24,4,1,4,39,0,0
26,4,9,4,40,0,0
55,4,11,0,40,0,0
66,4,9,0,8,1,0
43,2,9,2,40,0,0
37,4,9,4,40,1,0
22,4,11,2,40,0,0
21,4,1,2,40,0,0
69,0,14,2,25,1,0
27,4,12,4,40,1,0
48,4,11,2,45,0,1
24,4,9,4,40,1,0
18,3,1,4,10,1,0
53,2,11,6,30,1,0
26,4,11,2,40,0,0
60,4,15,2,40,0,1
21,4,15,4,60,1,0
39,4,4,2,40,0,0
45,4,15,2,60,0,1
76,6,11,2,30,0,0
19,4,15,4,30,1,0
34,4,15,2,40,0,1
54,4,15,0,40,0,0
23,4,9,4,40,1,0
44,2,5,0,40,0,0
27,4,15,0,40,1,0
23,4,2,4,40,0,0
37,6,11,2,50,0,0
41,4,11,2,40,0,1
21,7,15,4,35,1,0
37,1,11,2,40,0,1
63,4,11,4,40,0,0
35,4,1,2,40,0,0
47,4,6,2,56,0,0
41,4,15,4,40,0,0
50,6,11,0,60,1,0
26,5,11,4,50,0,0
36,2,15,2,42,0,1
47,4,15,2,40,0,1
51,4,15,0,50,1,0
41,4,11,0,40,1,0
40,4,14,2,30,1,1
32,4,9,2,50,0,0
37,2,9,2,40,0,1
40,5,9,0,40,0,0
56,4,9,2,40,0,0
50,4,11,2,40,0,0
28,4,6,2,42,0,0
28,4,11,2,40,0,0
19,6,1,4,30,1,0
44,4,11,2,40,0,0
42,6,14,0,44,1,1
47,4,15,2,40,0,1
31,4,15,2,40,0,0
61,4,1,2,40,0,1
21,4,15,4,40,1,0
26,4,9,2,45,0,1
58,4,11,2,40,1,1
35,4,9,3,40,1,0
35,4,8,4,40,1,0
29,2,7,4,40,0,0
40,4,12,2,40,0,1
33,4,9,2,55,0,1
38,6,15,0,40,0,0
50,6,8,4,50,0,0
66,4,15,2,40,0,1
36,2,15,2,40,0,1
33,4,1,4,40,1,0
55,1,12,2,60,0,1
46,4,11,2,40,0,0
36,4,7,4,40,0,0
41,0,2,0,40,1,0
30,4,11,0,32,1,0
29,4,2,4,42,0,0
60,0,15,6,40,1,0
24,4,11,5,48,1,0
42,6,15,5,50,1,0
26,4,11,5,40,1,0
37,4,9,2,40,0,0
27,4,4,4,48,0,0
26,4,11,2,48,0,0
23,4,8,4,50,0,0
60,4,12,2,60,0,1
49,1,11,0,40,1,0
46,4,15,2,40,0,0
21,4,11,4,40,0,0
48,6,14,2,60,0,0
70,5,6,0,45,0,0
44,2,12,4,55,1,0
58,4,9,2,40,0,0
41,4,7,0,40,1,0
54,4,5,0,40,1,0
42,5,12,0,60,0,1
28,4,0,0,40,0,0
65,4,1,2,20,0,0
35,6,11,2,35,0,0
82,4,4,6,20,0,0
48,6,15,2,50,0,1
44,4,10,2,40,0,1
68,4,12,4,20,1,0
42,4,11,2,40,0,0
24,4,11,4,37,1,0
54,4,15,2,40,0,0
22,4,15,4,40,0,0
43,6,15,2,84,0,0
17,4,6,4,35,1,0
46,6,11,0,50,0,0
59,4,15,2,40,0,1
37,4,11,2,40,0,0
70,0,11,2,24,0,0
57,5,11,2,30,0,1
47,0,11,2,35,1,0
31,4,11,4,24,1,0
23,4,11,4,40,1,0
17,4,2,4,25,1,0
63,4,13,2,30,0,0
44,4,14,0,55,0,1
30,4,14,2,60,0,1
23,4,15,4,20,0,0
44,4,12,2,60,0,1
24,4,15,4,40,1,0
34,4,15,4,20,0,0
37,4,15,2,65,0,0
24,4,1,4,40,1,0
32,4,11,0,40,1,0
42,6,11,2,25,0,0
20,4,15,4,10,1,0
34,7,15,2,40,0,1
37,4,15,4,20,1,0
47,1,11,0,40,1,0
25,4,6,4,45,0,0
36,6,11,2,65,0,1
60,4,11,2,50,0,0
64,5,11,2,10,0,0
32,2,9,2,40,1,0
33,7,0,2,40,0,0
71,4,9,4,14,1,0
55,2,15,0,40,1,0
85,6,11,6,50,1,0
57,6,5,2,40,0,0
39,4,14,2,67,0,1
25,4,15,4,55,0,0
58,4,15,2,40,0,1
57,4,11,2,40,0,0
30,4,8,0,36,1,0
19,4,1,0,20,1,0
40,4,15,2,40,0,1
28,4,11,4,40,1,0
43,1,9,2,40,0,0
40,0,11,2,35,1,1
19,4,11,4,15,1,0
24,4,11,4,38,0,0
34,4,9,4,65,0,1
22,4,11,4,40,1,0
64,6,8,2,55,0,0
55,0,5,2,40,0,0
26,4,1,2,40,0,0
80,4,11,3,16,1,0
79,2,10,6,40,1,0
58,6,9,2,40,0,1
43,4,9,0,40,0,0
43,4,11,2,40,0,1
46,4,11,0,25,0,0
35,4,11,2,40,1,1
51,4,8,2,40,0,0
52,2,12,0,60,1,1
43,5,9,2,60,0,1
68,4,15,6,45,1,0
34,7,9,2,45,1,1
37,4,9,2,40,0,1
22,4,11,4,40,1,0
32,4,11,2,55,0,0
65,6,0,2,40,0,0
28,4,15,4,60,0,0
37,4,11,2,40,0,0
40,5,9,4,45,1,0
40,4,1,4,40,0,0
52,4,11,5,20,1,0
35,4,15,2,60,0,0
62,6,4,2,30,0,0
49,4,8,2,45,0,0
49,4,11,0,55,1,0
47,4,9,2,40,0,1
45,4,11,5,40,1,0
37,4,3,3,77,0,0
36,2,8,2,53,0,1
36,4,0,2,70,0,0
44,4,9,2,50,0,1
51,7,12,2,60,0,1
25,7,15,2,40,0,0
28,6,11,4,55,0,0
57,4,11,6,32,1,0
46,4,11,2,40,0,0
59,4,0,2,45,0,1
28,4,1,2,40,0,0
25,4,11,0,40,0,0
35,4,11,3,40,1,0
27,4,7,2,45,0,1
29,4,9,2,40,0,1
43,1,11,0,40,0,0
38,1,11,4,40,1,0
26,4,15,4,40,1,0
55,0,12,2,50,0,1
36,4,11,5,40,0,0
37,4,15,2,40,0,1
23,0,11,4,40,0,0
34,4,11,2,30,0,0
41,4,1,2,55,0,0
44,4,8,5,40,1,0
48,6,8,0,50,1,0
35,2,11,2,35,0,1
43,2,9,0,42,1,0
57,1,9,2,40,0,1
44,2,11,2,40,1,0
28,4,11,4,40,0,0
55,4,0,6,40,1,0
52,4,11,2,38,0,0
30,4,11,5,40,1,0
31,4,10,2,50,0,1
21,0,15,4,70,0,0
50,5,14,2,45,0,1
43,6,9,2,70,0,1
33,4,11,4,50,0,0
23,1,8,2,25,0,0
35,4,9,2,65,0,1
18,4,15,4,15,0,0
21,0,15,4,40,1,0
33,2,9,2,70,0,1
30,1,9,4,45,1,0
21,4,15,4,15,0,0
36,2,9,2,35,1,1
38,4,15,2,40,0,0
33,4,12,2,60,0,1
24,4,8,2,45,0,0
24,4,15,2,40,0,0
39,4,15,0,30,1,0
43,4,11,2,60,0,0
43,6,9,2,21,0,0
62,0,12,2,2,0,1
30,7,9,4,40,1,0
25,4,1,2,40,0,0
45,4,11,2,35,1,0
22,4,15,4,20,0,0
73,4,9,2,40,0,1
26,4,15,2,40,0,1
24,4,11,4,45,0,0
18,4,2,4,20,0,0
35,4,9,2,35,0,1
22,4,15,5,43,1,0
28,4,15,2,40,0,0
38,4,15,2,45,0,0
68,0,10,2,70,0,0
40,2,11,2,40,1,0
32,4,15,2,84,0,1
42,4,11,2,50,0,1
31,7,11,2,35,1,0
33,4,9,2,50,0,0
54,6,9,0,65,0,0
63,4,11,0,25,0,0
67,6,9,2,30,0,0
47,4,11,0,14,1,0
67,5,9,6,35,1,0
33,4,11,2,19,1,0
33,2,11,5,80,1,0
25,2,9,2,40,0,0
25,4,15,4,40,1,0
35,4,15,0,40,0,0
54,4,11,2,40,0,1
35,6,11,2,80,0,1
18,4,1,4,12,0,0
54,0,11,0,25,1,0
30,4,1,2,60,0,0
29,4,0,4,48,0,0
41,4,9,2,10,1,1
40,4,7,2,40,0,1
46,4,15,2,40,0,1
39,4,7,2,45,1,0
42,4,9,2,40,1,1
49,6,9,2,50,0,1
23,4,15,4,40,1,0
34,4,5,2,40,0,0
42,6,11,2,48,0,0
31,4,15,2,50,0,1
72,0,11,2,2,1,0
31,4,8,2,30,0,1
90,4,12,2,40,1,1
27,6,9,4,40,1,0
18,0,11,4,40,0,0
30,6,11,4,50,0,1
27,2,11,4,40,1,0
27,6,1,2,50,0,0
28,4,11,4,40,0,0
40,4,11,4,45,1,0
43,2,12,5,37,1,0
26,4,11,2,50,0,0
48,6,8,2,15,1,0
41,4,7,2,40,0,0
32,4,11,2,40,0,0
23,4,11,4,40,0,0
35,4,1,2,65,0,0
42,4,15,2,50,0,0
27,7,9,4,40,1,0
34,4,11,2,40,0,0
25,4,9,4,40,1,0
46,2,9,4,45,0,1
34,4,15,2,40,0,0
39,4,11,6,40,1,0
33,4,11,4,40,1,0
25,4,9,4,40,0,0
45,4,8,0,50,0,0
46,4,9,0,40,0,0
23,4,11,0,50,0,0
37,4,15,4,40,0,0
39,4,12,2,40,0,1
38,6,11,2,40,0,1
35,6,15,2,40,0,0
49,5,9,2,50,0,1
37,4,7,2,13,1,1
45,4,11,0,40,1,0
71,4,2,4,40,1,0
44,4,9,2,60,0,1
19,0,15,4,22,0,0
38,4,8,4,40,1,0
42,2,11,2,40,0,0
29,4,8,2,60,0,1
48,4,1,2,40,0,0
56,5,8,2,54,0,1
32,1,11,2,40,0,0
19,4,11,4,30,1,0
57,6,15,5,35,0,0
55,4,0,4,60,0,0
48,0,1,5,40,0,0
46,5,2,2,45,0,0
36,4,6,5,40,1,0
66,4,9,2,50,0,1
26,4,11,4,40,0,0
58,5,8,2,40,0,1
62,4,9,2,55,0,1
31,4,9,4,40,0,0
77,0,8,3,25,1,0
25,4,11,2,40,0,0
38,4,9,2,56,0,0
33,4,9,0,40,1,0
51,1,15,0,40,1,0
20,4,8,4,40,0,0
40,1,11,2,40,0,0
20,4,0,4,40,0,0
41,2,15,0,25,1,0
44,4,2,0,40,1,0
35,4,11,2,40,0,0
35,6,11,3,60,0,0
46,1,15,4,40,1,0
24,4,15,4,17,1,0
18,4,15,4,40,0,0
37,4,11,2,40,0,0
58,4,10,4,8,0,0
